665,avgInterarrivals,2.710,0.336,0.580,0.044
665,avgWaits,7.335,40.738,6.383,0.486
665,avgNumNodes,2.458,3.943,1.986,0.151
665,avgDelays,5.628,39.524,6.287,0.479
665,avgNumQueues,1.231,1.933,1.390,0.106
