790,avgInterarrivals,2.753,0.508,0.713,0.050
790,avgWaits,9.892,73.347,8.564,0.599
790,avgNumNodes,3.405,8.360,2.891,0.202
790,avgDelays,7.747,75.527,8.691,0.607
790,avgNumQueues,1.792,4.132,2.033,0.142
