739,avgInterarrivals,2.586,0.277,0.527,0.038
739,avgWaits,7.731,33.735,5.808,0.420
739,avgNumNodes,2.757,3.541,1.882,0.136
739,avgDelays,5.748,34.706,5.891,0.426
739,avgNumQueues,1.305,1.923,1.387,0.100
